,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
0,2023-07-02 12:01:04.314,858,0,0,104,True,1,car,0 days 00:00:03.322000,0 days 00:00:03.322000
1,2023-07-02 12:01:04.514,858,0,0,104,True,1,car,0 days 00:00:03.522000,0 days 00:00:03.522000
2,2023-07-02 12:01:04.714,858,0,0,104,True,1,car,0 days 00:00:03.722000,0 days 00:00:03.722000
3,2023-07-02 12:01:04.954,858,0,0,104,True,1,car,0 days 00:00:03.962000,0 days 00:00:03.962000
4,2023-07-02 12:01:05.154,858,0,0,104,True,1,car,0 days 00:00:04.162000,0 days 00:00:04.162000
5,2023-07-02 12:01:05.354,858,0,0,104,True,1,car,0 days 00:00:04.362000,0 days 00:00:04.362000
6,2023-07-02 12:01:05.514,858,0,0,104,True,1,car,0 days 00:00:04.522000,0 days 00:00:04.522000
7,2023-07-02 12:01:05.754,858,0,0,104,True,1,car,0 days 00:00:04.762000,0 days 00:00:04.762000
8,2023-07-02 12:01:06.034,858,0,0,104,True,1,car,0 days 00:00:05.042000,0 days 00:00:05.042000
9,2023-07-02 12:01:06.194,858,0,0,104,True,1,car,0 days 00:00:05.202000,0 days 00:00:05.202000
10,2023-07-02 12:01:06.354,858,0,0,104,True,1,car,0 days 00:00:05.362000,0 days 00:00:05.362000
11,2023-07-02 12:01:06.514,858,0,0,104,True,1,car,0 days 00:00:05.522000,0 days 00:00:05.522000
12,2023-07-02 12:01:06.754,858,0,0,104,True,1,car,0 days 00:00:05.762000,0 days 00:00:05.762000
13,2023-07-02 12:01:06.994,858,0,0,104,True,1,car,0 days 00:00:06.002000,0 days 00:00:06.002000
14,2023-07-02 12:01:07.154,858,0,0,104,True,1,car,0 days 00:00:06.162000,0 days 00:00:06.162000
15,2023-07-02 12:01:07.394,858,0,0,104,True,1,car,0 days 00:00:06.402000,0 days 00:00:06.402000
16,2023-07-02 12:01:07.554,858,0,0,104,True,1,car,0 days 00:00:06.562000,0 days 00:00:06.562000
17,2023-07-02 12:01:07.913,858,0,0,104,True,1,car,0 days 00:00:06.921000,0 days 00:00:06.921000
18,2023-07-02 12:01:08.073,858,0,0,104,True,1,car,0 days 00:00:07.081000,0 days 00:00:07.081000
19,2023-07-02 12:01:08.433,858,0,0,104,True,1,car,0 days 00:00:07.441000,0 days 00:00:07.441000
20,2023-07-02 12:01:08.674,858,0,0,104,True,1,car,0 days 00:00:07.682000,0 days 00:00:07.682000
21,2023-07-02 12:01:08.914,858,0,0,104,True,1,car,0 days 00:00:07.922000,0 days 00:00:07.922000
22,2023-07-02 12:01:09.314,858,0,0,104,True,1,car,0 days 00:00:08.322000,0 days 00:00:08.322000
23,2023-07-02 12:01:09.714,858,0,0,104,True,1,car,0 days 00:00:08.722000,0 days 00:00:08.722000
24,2023-07-02 12:01:09.914,858,0,0,104,True,1,car,0 days 00:00:08.922000,0 days 00:00:08.922000
25,2023-07-02 12:01:10.354,858,0,0,104,True,1,car,0 days 00:00:09.362000,0 days 00:00:09.362000
26,2023-07-02 12:01:10.594,858,0,0,104,True,1,car,0 days 00:00:09.602000,0 days 00:00:09.602000
27,2023-07-02 12:01:10.794,858,0,0,104,True,1,car,0 days 00:00:09.802000,0 days 00:00:09.802000
28,2023-07-02 12:01:11.194,858,0,0,104,True,1,car,0 days 00:00:10.202000,0 days 00:00:10.202000
29,2023-07-02 12:01:11.514,858,0,0,104,True,1,car,0 days 00:00:10.522000,0 days 00:00:10.522000
30,2023-07-02 12:01:11.714,858,0,0,104,True,1,car,0 days 00:00:10.722000,0 days 00:00:10.722000
31,2023-07-02 12:01:11.954,858,0,0,104,True,1,car,0 days 00:00:10.962000,0 days 00:00:10.962000
32,2023-07-02 12:01:12.194,858,0,0,104,True,1,car,0 days 00:00:11.202000,0 days 00:00:11.202000
33,2023-07-02 12:01:12.394,858,0,0,104,True,1,car,0 days 00:00:11.402000,0 days 00:00:11.402000
34,2023-07-02 12:01:12.594,858,0,0,104,True,1,car,0 days 00:00:11.602000,0 days 00:00:11.602000
35,2023-07-02 12:01:12.794,858,0,0,104,True,1,car,0 days 00:00:11.802000,0 days 00:00:11.802000
36,2023-07-02 12:01:13.234,858,0,0,104,True,1,car,0 days 00:00:12.242000,0 days 00:00:12.242000
37,2023-07-02 12:01:13.434,858,0,0,104,True,1,car,0 days 00:00:12.442000,0 days 00:00:12.442000
38,2023-07-02 12:01:13.714,858,0,0,104,True,1,car,0 days 00:00:12.722000,0 days 00:00:12.722000
39,2023-07-02 12:01:13.954,858,0,0,104,True,1,car,0 days 00:00:12.962000,0 days 00:00:12.962000
40,2023-07-02 12:01:14.194,858,0,0,104,True,1,car,0 days 00:00:13.202000,0 days 00:00:13.202000
41,2023-07-02 12:01:14.354,858,0,0,104,True,1,car,0 days 00:00:13.362000,0 days 00:00:13.362000
42,2023-07-02 12:01:14.514,858,0,0,104,True,1,car,0 days 00:00:13.522000,0 days 00:00:13.522000
43,2023-07-02 12:01:14.833,858,0,0,104,True,1,car,0 days 00:00:13.841000,0 days 00:00:13.841000
44,2023-07-02 12:01:14.993,858,0,0,104,True,1,car,0 days 00:00:14.001000,0 days 00:00:14.001000
45,2023-07-02 12:01:15.274,858,0,0,104,True,1,car,0 days 00:00:14.282000,0 days 00:00:14.282000
46,2023-07-02 12:01:15.474,858,0,0,104,True,1,car,0 days 00:00:14.482000,0 days 00:00:14.482000
47,2023-07-02 12:01:15.634,858,0,0,104,True,1,car,0 days 00:00:14.642000,0 days 00:00:14.642000
48,2023-07-02 12:01:16.034,858,0,0,104,True,1,car,0 days 00:00:15.042000,0 days 00:00:15.042000
49,2023-07-02 12:01:16.194,858,0,0,104,True,1,car,0 days 00:00:15.202000,0 days 00:00:15.202000
50,2023-07-02 12:01:16.514,858,0,0,104,True,1,car,0 days 00:00:15.522000,0 days 00:00:15.522000
51,2023-07-02 12:01:16.674,858,0,0,104,True,1,car,0 days 00:00:15.682000,0 days 00:00:15.682000
52,2023-07-02 12:01:16.914,858,0,0,104,True,1,car,0 days 00:00:15.922000,0 days 00:00:15.922000
53,2023-07-02 12:01:17.354,858,0,0,104,True,1,car,0 days 00:00:16.362000,0 days 00:00:16.362000
54,2023-07-02 12:01:17.634,858,0,0,104,True,1,car,0 days 00:00:16.642000,0 days 00:00:16.642000
55,2023-07-02 12:01:17.874,858,0,0,104,True,1,car,0 days 00:00:16.882000,0 days 00:00:16.882000
56,2023-07-02 12:01:18.154,858,0,0,104,True,1,car,0 days 00:00:17.162000,0 days 00:00:17.162000
57,2023-07-02 12:01:18.354,858,0,0,104,True,1,car,0 days 00:00:17.362000,0 days 00:00:17.362000
58,2023-07-02 12:01:18.594,858,0,0,104,True,1,car,0 days 00:00:17.602000,0 days 00:00:17.602000
59,2023-07-02 12:01:18.954,858,0,0,104,True,1,car,0 days 00:00:17.962000,0 days 00:00:17.962000
60,2023-07-02 12:01:19.434,858,0,0,104,True,1,car,0 days 00:00:18.442000,0 days 00:00:18.442000
61,2023-07-02 12:01:19.834,858,0,0,104,True,1,car,0 days 00:00:18.842000,0 days 00:00:18.842000
62,2023-07-02 12:01:20.114,858,0,0,104,True,1,car,0 days 00:00:19.122000,0 days 00:00:19.122000
63,2023-07-02 12:01:20.394,858,0,0,104,True,1,car,0 days 00:00:19.402000,0 days 00:00:19.402000
64,2023-07-02 12:01:20.594,858,0,0,104,True,1,car,0 days 00:00:19.602000,0 days 00:00:19.602000
65,2023-07-02 12:01:20.834,858,0,0,104,True,1,car,0 days 00:00:19.842000,0 days 00:00:19.842000
66,2023-07-02 12:01:21.194,858,0,0,104,True,1,car,0 days 00:00:20.202000,0 days 00:00:20.202000
67,2023-07-02 12:01:21.473,858,0,0,104,True,1,car,0 days 00:00:20.481000,0 days 00:00:20.481000
68,2023-07-02 12:01:21.794,858,0,0,104,True,1,car,0 days 00:00:20.802000,0 days 00:00:20.802000
69,2023-07-02 12:01:22.074,858,0,0,104,True,1,car,0 days 00:00:21.082000,0 days 00:00:21.082000
70,2023-07-02 12:01:22.474,858,0,0,104,True,1,car,0 days 00:00:21.482000,0 days 00:00:21.482000
71,2023-07-02 12:01:22.914,858,0,0,104,True,1,car,0 days 00:00:21.922000,0 days 00:00:21.922000
72,2023-07-02 12:01:23.314,858,0,0,104,True,1,car,0 days 00:00:22.322000,0 days 00:00:22.322000
73,2023-07-02 12:01:23.514,858,0,0,104,True,1,car,0 days 00:00:22.522000,0 days 00:00:22.522000
